auction_id,item_id,seller_id,final_price,num_bids,winner_id,auction_end_date
A00370,I00370,S00039,248.51,14,B00040,2024-11-29T21:00:00Z
A00371,I00371,S00023,124.17999999999999,11,B00126,2025-01-02T08:00:00Z
A00372,I00372,S00022,149.83,8,B00087,2025-01-07T10:00:00Z
A00373,I00373,S00032,169.45,14,B00141,2024-12-16T11:00:00Z
A00374,I00374,S00008,145.11,16,B00057,2024-11-24T10:00:00Z
A00375,I00375,S00007,246.2938221353516,16,B00058,2024-12-12T01:00:00Z
A00376,I00376,S00026,159.47,10,B00003,2024-11-27T08:00:00Z
A00377,I00377,S00009,227.57588505904565,24,B00111,2024-11-29T10:00:00Z
A00378,I00378,S00014,237.857495180659,23,B00153,2024-12-13T17:00:00Z
A00379,I00379,S00021,194.39000000000001,15,B00009,2024-12-29T01:00:00Z
A00380,I00380,S00029,182.79999999999998,16,B00131,2025-01-03T22:00:00Z
A00381,I00381,S00031,199.5,8,B00019,2024-12-06T05:00:00Z
A00382,I00382,S00015,195.4823654519003,13,B00160,2024-12-16T13:00:00Z
A00383,I00383,S00031,200.02,19,B00148,2024-12-24T09:00:00Z
A00384,I00384,S00019,134.2824561150251,12,B00131,2025-01-08T11:00:00Z
A00385,I00385,S00018,78.36,9,B00118,2025-01-08T18:00:00Z
A00386,I00386,S00018,187.25,18,B00119,2024-12-05T05:00:00Z
A00387,I00387,S00035,177.6,10,B00123,2025-01-05T12:00:00Z
A00388,I00388,S00020,165.85999999999999,19,B00103,2024-12-04T14:00:00Z
A00389,I00389,S00032,188.3,7,B00135,2024-12-09T08:00:00Z
A00390,I00390,S00002,145.32,7,B00148,2024-11-19T22:00:00Z
A00391,I00391,S00004,129.29,11,B00179,2025-01-02T08:00:00Z
A00392,I00392,S00024,220.37,13,B00094,2025-01-02T06:00:00Z
A00393,I00393,S00023,215.64,18,B00079,2024-12-02T12:00:00Z
A00394,I00394,S00038,189.26,18,B00040,2024-11-27T17:00:00Z
A00395,I00395,S00004,180.65,12,B00030,2025-01-02T07:00:00Z
A00396,I00396,S00038,156.76,17,B00141,2024-12-03T08:00:00Z
A00397,I00397,S00017,148.45,15,B00044,2024-12-31T12:00:00Z
A00398,I00398,S00017,192.01,14,B00095,2024-12-08T17:00:00Z
A00399,I00399,S00027,144.75534875690937,8,B00146,2024-11-19T22:00:00Z
A00400,I00400,S00003,144.81,19,B00090,2024-12-18T13:00:00Z
A00401,I00401,S00022,250.09,16,B00028,2024-12-27T19:00:00Z
A00402,I00402,S00021,204.76,8,B00100,2024-12-22T21:00:00Z
A00403,I00403,S00008,207.9,14,B00065,2025-01-01T00:00:00Z
A00404,I00404,S00020,153.63,13,B00063,2024-11-25T09:00:00Z
A00405,I00405,S00016,210.57,14,B00006,2024-12-23T04:00:00Z
A00406,I00406,S00023,256.03,19,B00057,2024-11-30T03:00:00Z
A00407,I00407,S00033,146,7,B00086,2024-11-27T08:00:00Z
A00408,I00408,S00025,269.81,19,B00178,2024-12-27T19:00:00Z
A00409,I00409,S00021,206.9,10,B00052,2024-12-05T05:00:00Z
A00410,I00410,S00011,235.3,18,B00150,2024-11-23T01:00:00Z
A00411,I00411,S00028,160.2,9,B00146,2024-12-19T21:00:00Z
A00412,I00412,S00021,167.13,19,B00034,2024-12-16T01:00:00Z
A00413,I00413,S00004,115.5,8,B00022,2024-12-13T10:00:00Z
A00414,I00414,S00022,77.59,12,B00037,2025-01-06T04:00:00Z
A00415,I00415,S00015,270.1,19,B00096,2024-11-21T23:00:00Z
A00416,I00416,S00019,118.34,7,B00025,2024-12-03T07:00:00Z
A00417,I00417,S00038,227.26999999999998,17,B00040,2025-01-07T19:00:00Z
A00418,I00418,S00025,148.5812636940228,11,B00058,2025-01-14T09:00:00Z
A00419,I00419,S00016,296.68,16,B00165,2024-11-22T13:00:00Z
A00420,I00420,S00008,173.6,14,B00128,2024-11-29T04:00:00Z
A00421,I00421,S00019,155.02,7,B00126,2024-11-27T14:00:00Z
A00422,I00422,S00035,179,12,B00080,2025-01-02T14:00:00Z
A00423,I00423,S00011,204.84,13,B00172,2024-11-23T08:00:00Z
A00424,I00424,S00001,206.1,12,B00158,2024-12-04T12:00:00Z
A00425,I00425,S00036,253.54,11,B00159,2025-01-08T23:00:00Z
A00426,I00426,S00031,138.35999999999999,11,B00004,2025-01-01T04:00:00Z
A00427,I00427,S00024,126.00999999999999,14,B00146,2025-01-02T03:00:00Z
A00428,I00428,S00016,130.6,12,B00003,2024-11-25T18:00:00Z
A00429,I00429,S00003,201.91,14,B00071,2024-12-21T07:00:00Z
A00430,I00430,S00002,299.45,19,B00105,2025-01-06T05:00:00Z
A00431,I00431,S00038,164.85,18,B00161,2024-12-16T07:00:00Z
A00432,I00432,S00012,189.56,15,B00123,2024-12-06T18:00:00Z
A00433,I00433,S00015,205.7,8,B00177,2024-12-14T01:00:00Z
A00434,I00434,S00031,158.02,9,B00050,2024-12-05T23:00:00Z
A00435,I00435,S00009,184.79000000000002,9,B00098,2024-11-29T12:00:00Z
A00436,I00436,S00028,130.71,13,B00125,2025-01-04T19:00:00Z
A00437,I00437,S00017,268.3,19,B00171,2024-12-03T13:00:00Z
A00438,I00438,S00028,141.4,9,B00138,2024-12-18T17:00:00Z
A00439,I00439,S00023,102.56,11,B00156,2025-01-08T18:00:00Z
A00440,I00440,S00039,206.89,10,B00033,2024-12-19T04:00:00Z
A00441,I00441,S00003,127.29,13,B00008,2025-01-02T11:00:00Z
A00442,I00442,S00015,267.49,18,B00113,2024-12-21T01:00:00Z
A00443,I00443,S00034,280.52000000000004,16,B00013,2024-11-22T17:00:00Z
A00444,I00444,S00037,178.77,17,B00165,2024-12-18T09:00:00Z
A00445,I00445,S00004,185.29,14,B00007,2024-11-24T17:00:00Z
A00446,I00446,S00038,199.31,7,B00180,2024-11-20T16:00:00Z
A00447,I00447,S00029,76.86,8,B00097,2024-11-26T20:00:00Z
A00448,I00448,S00003,143.3,11,B00162,2024-11-18T21:00:00Z
A00449,I00449,S00024,193.25,18,B00079,2025-01-14T12:00:00Z
A00450,I00450,S00016,183.35000000000002,8,B00055,2024-12-08T04:00:00Z
A00451,I00451,S00023,153.58,11,B00131,2024-12-12T05:00:00Z
A00452,I00452,S00040,230.59,15,B00036,2024-12-13T14:00:00Z
A00453,I00453,S00013,269.62,18,B00059,2024-12-16T04:00:00Z
A00454,I00454,S00024,217.94,14,B00054,2024-11-28T15:00:00Z
A00455,I00455,S00025,157.76999999999998,12,B00136,2024-12-01T12:00:00Z
A00456,I00456,S00016,252.01999999999998,15,B00085,2024-11-26T11:00:00Z
A00457,I00457,S00030,242.22,14,B00162,2024-12-04T17:00:00Z
A00458,I00458,S00039,293.79,19,B00152,2024-12-30T03:00:00Z
A00459,I00459,S00025,234.06,17,B00112,2024-11-24T14:00:00Z
A00460,I00460,S00039,214.34,14,B00010,2024-11-25T18:00:00Z
A00461,I00461,S00005,150.96,14,B00110,2024-12-13T20:00:00Z
A00462,I00462,S00022,74.85000000000001,7,B00175,2024-12-05T00:00:00Z
A00463,I00463,S00008,171.26,12,B00008,2024-12-17T00:00:00Z
A00464,I00464,S00038,213.76,9,B00086,2024-12-08T20:00:00Z
A00465,I00465,S00003,155.36426905598492,15,B00029,2024-12-23T12:00:00Z
A00466,I00466,S00028,187.9036622560192,12,B00118,2024-12-30T00:00:00Z
A00467,I00467,S00012,252.19,15,B00077,2024-12-02T22:00:00Z
A00468,I00468,S00013,218.59,17,B00145,2024-12-19T01:00:00Z
A00469,I00469,S00022,132.68,7,B00057,2024-11-26T05:00:00Z
A00470,I00470,S00036,153.13,9,B00019,2024-12-14T08:00:00Z
A00471,I00471,S00003,128.89000000000001,7,B00025,2024-12-17T22:00:00Z
A00472,I00472,S00002,188.07999999999998,16,B00049,2024-11-28T11:00:00Z
A00473,I00473,S00030,243.45,12,B00121,2025-01-12T21:00:00Z
A00474,I00474,S00007,101.25,13,B00012,2025-01-08T08:00:00Z
A00475,I00475,S00028,158.71,15,B00171,2024-11-26T22:00:00Z
A00476,I00476,S00015,251.76530819909647,16,B00002,2024-12-13T02:00:00Z
A00477,I00477,S00022,168.38,18,B00112,2024-11-22T12:00:00Z
A00478,I00478,S00039,151.44,16,B00161,2024-12-19T03:00:00Z
A00479,I00479,S00039,115.86,8,B00179,2025-01-07T05:00:00Z
A00480,I00480,S00007,201.17,15,B00120,2024-12-31T17:00:00Z
A00481,I00481,S00017,137.6,9,B00171,2025-01-04T18:00:00Z
A00482,I00482,S00016,86.99,9,B00161,2024-12-01T07:00:00Z
A00483,I00483,S00026,69.06,7,B00076,2024-12-20T20:00:00Z
A00484,I00484,S00015,216.55387238092345,13,B00169,2025-01-14T07:00:00Z
A00485,I00485,S00015,176.9,8,B00038,2025-01-07T20:00:00Z
A00486,I00486,S00023,218.35,13,B00102,2025-01-10T11:00:00Z
A00487,I00487,S00029,172.99,14,B00050,2024-12-17T13:00:00Z
A00488,I00488,S00021,298.51,18,B00021,2024-12-05T04:00:00Z
A00489,I00489,S00009,143.4,12,B00161,2024-11-27T21:00:00Z
A00490,I00490,S00011,77.34,8,B00176,2024-12-10T01:00:00Z
A00491,I00491,S00025,99.72,10,B00137,2024-12-16T19:00:00Z
A00492,I00492,S00002,168.16,9,B00121,2024-12-06T00:00:00Z
A00493,I00493,S00037,223.64,13,B00081,2024-11-23T23:00:00Z
A00494,I00494,S00037,203.37061540919822,15,B00055,2024-11-21T11:00:00Z
A00495,I00495,S00020,200.15,12,B00008,2024-12-07T20:00:00Z
A00496,I00496,S00020,216.94,16,B00082,2024-12-24T08:00:00Z
A00497,I00497,S00022,178.44,10,B00014,2024-12-31T22:00:00Z
A00498,I00498,S00004,200.94,17,B00068,2024-12-24T22:00:00Z
A00499,I00499,S00007,178.69,8,B00020,2025-01-10T05:00:00Z
A00500,I00500,S00024,213.12,17,B00180,2024-11-20T17:00:00Z
A00501,I00501,S00035,126.11657763812318,12,B00018,2024-11-24T21:00:00Z
A00502,I00502,S00015,140.02874572169966,16,B00160,2024-12-03T11:00:00Z
A00503,I00503,S00026,221.77448382861448,24,B00003,2024-12-21T10:00:00Z
A00504,I00504,S00017,149.07,13,B00113,2024-12-12T12:00:00Z
A00505,I00505,S00009,160.57,10,B00153,2024-12-10T05:00:00Z
A00506,I00506,S00035,179.75,7,B00111,2024-12-18T21:00:00Z
A00507,I00507,S00002,233.51,15,B00021,2024-12-29T10:00:00Z
A00508,I00508,S00030,120.35,12,B00049,2024-12-16T01:00:00Z
A00509,I00509,S00003,56.169999999999995,7,B00034,2024-11-26T22:00:00Z
A00510,I00510,S00002,197.97,16,B00044,2025-01-06T03:00:00Z
A00511,I00511,S00037,210.13,12,B00129,2025-01-05T10:00:00Z
A00512,I00512,S00040,175.51,13,B00010,2024-12-15T13:00:00Z
A00513,I00513,S00016,112.76,8,B00041,2024-12-03T00:00:00Z
A00514,I00514,S00003,209.9,15,B00008,2025-01-13T22:00:00Z
A00515,I00515,S00037,162.19278053131512,13,B00126,2024-11-28T03:00:00Z
A00516,I00516,S00024,127.76,7,B00110,2024-12-24T01:00:00Z
A00517,I00517,S00014,166.31,12,B00074,2024-11-23T13:00:00Z
A00518,I00518,S00006,126.4,18,B00056,2024-11-22T21:00:00Z
A00519,I00519,S00007,124.17,12,B00073,2024-12-14T06:00:00Z
A00520,I00520,S00012,186.74,10,B00108,2024-12-26T01:00:00Z
A00521,I00521,S00032,197.41,13,B00131,2024-11-27T12:00:00Z
A00522,I00522,S00038,215.28,10,B00167,2024-12-27T04:00:00Z
A00523,I00523,S00011,139.7,11,B00148,2024-12-24T12:00:00Z
A00524,I00524,S00029,202.11,12,B00072,2024-11-26T14:00:00Z
A00525,I00525,S00038,192.92000000000002,12,B00004,2024-12-22T21:00:00Z
A00526,I00526,S00025,188.39,19,B00056,2024-12-14T06:00:00Z
A00527,I00527,S00015,150.62,12,B00061,2024-12-21T20:00:00Z
A00528,I00528,S00030,244.49,13,B00082,2024-12-21T09:00:00Z
A00529,I00529,S00017,205.46,16,B00055,2024-12-17T10:00:00Z
A00530,I00530,S00008,267.1610339453239,16,B00020,2024-12-12T23:00:00Z
A00531,I00531,S00002,170.33,9,B00064,2024-11-27T09:00:00Z
A00532,I00532,S00038,234.89000000000001,17,B00006,2024-11-26T23:00:00Z
A00533,I00533,S00020,182.61,10,B00089,2025-01-03T05:00:00Z
A00534,I00534,S00002,182.97,18,B00141,2024-12-21T21:00:00Z
A00535,I00535,S00036,166.64000000000001,14,B00071,2025-01-14T00:00:00Z
A00536,I00536,S00023,164.53,12,B00090,2024-12-05T06:00:00Z
A00537,I00537,S00010,304.67,19,B00129,2025-01-11T08:00:00Z
A00538,I00538,S00027,132.35,8,B00173,2024-12-03T01:00:00Z
A00539,I00539,S00038,110.63,7,B00011,2024-11-22T17:00:00Z
A00540,I00540,S00038,146.81,18,B00024,2025-01-08T15:00:00Z
A00541,I00541,S00014,114.52606259205751,13,B00058,2024-11-21T15:00:00Z
A00542,I00542,S00018,139.08,9,B00160,2024-12-06T18:00:00Z
A00543,I00543,S00023,177.42000000000002,17,B00086,2024-12-15T09:00:00Z
A00544,I00544,S00035,246.70000000000002,18,B00121,2024-11-27T18:00:00Z
A00545,I00545,S00021,204.35,11,B00125,2024-12-19T20:00:00Z
A00546,I00546,S00040,161.05,9,B00087,2024-12-17T18:00:00Z
A00547,I00547,S00040,77.58,8,B00080,2024-12-01T23:00:00Z
A00548,I00548,S00019,207.73,14,B00016,2024-12-07T21:00:00Z
A00549,I00549,S00004,121.53999999999999,14,B00065,2025-01-12T01:00:00Z
A00550,I00550,S00033,301.02,18,B00041,2024-12-24T18:00:00Z
A00551,I00551,S00003,124.13,11,B00177,2024-11-28T14:00:00Z
A00552,I00552,S00025,185.59,14,B00101,2025-01-08T21:00:00Z
A00553,I00553,S00032,240.54,19,B00068,2024-12-16T11:00:00Z
A00554,I00554,S00022,183.24,12,B00151,2024-12-04T05:00:00Z
A00555,I00555,S00017,202.15,10,B00161,2024-12-09T01:00:00Z
A00556,I00556,S00001,266.08,14,B00161,2024-12-06T07:00:00Z
A00557,I00557,S00004,150.99,18,B00077,2025-01-08T08:00:00Z
A00558,I00558,S00026,190.47,19,B00123,2024-12-22T01:00:00Z
A00559,I00559,S00011,260.13,16,B00166,2024-12-02T01:00:00Z
A00560,I00560,S00007,138.6183839862179,16,B00094,2024-12-25T21:00:00Z
A00561,I00561,S00028,182.86277588464878,18,B00027,2024-12-06T14:00:00Z
A00562,I00562,S00036,222.62,19,B00070,2024-12-02T17:00:00Z
A00563,I00563,S00001,77.23,9,B00174,2024-12-03T20:00:00Z
A00564,I00564,S00002,100.12,7,B00012,2024-12-10T06:00:00Z
A00565,I00565,S00005,176.54,15,B00080,2024-11-27T07:00:00Z
A00566,I00566,S00005,215.67000000000002,11,B00096,2024-12-31T17:00:00Z
A00567,I00567,S00038,136.4,10,B00158,2024-12-07T01:00:00Z
A00568,I00568,S00040,192.81,15,B00103,2024-12-14T02:00:00Z
A00569,I00569,S00026,206.48,14,B00089,2024-12-16T04:00:00Z
A00570,I00570,S00035,172.17000000000002,11,B00109,2025-01-14T16:00:00Z
A00571,I00571,S00018,100.27,7,B00124,2024-11-27T07:00:00Z
A00572,I00572,S00002,102.37,13,B00063,2024-12-14T14:00:00Z
A00573,I00573,S00032,132.35,15,B00076,2024-12-25T03:00:00Z
A00574,I00574,S00033,128.32,12,B00149,2024-12-26T01:00:00Z
A00575,I00575,S00033,159.74,9,B00072,2024-11-20T15:00:00Z
A00576,I00576,S00038,94.01,10,B00140,2024-12-01T02:00:00Z
A00577,I00577,S00032,186.69,12,B00159,2024-12-11T10:00:00Z
A00578,I00578,S00029,249.44,13,B00111,2025-01-07T02:00:00Z
A00579,I00579,S00011,179.88,14,B00055,2024-12-22T19:00:00Z
A00580,I00580,S00012,132.57,13,B00063,2024-12-22T07:00:00Z
A00581,I00581,S00021,118.89,8,B00038,2024-12-25T20:00:00Z
A00582,I00582,S00023,226.47,14,B00026,2024-11-23T02:00:00Z
A00583,I00583,S00029,224.57999999999998,13,B00004,2024-11-23T00:00:00Z
A00584,I00584,S00015,210.10999999999999,7,B00124,2024-12-27T21:00:00Z
A00585,I00585,S00028,79.22,7,B00080,2024-12-11T20:00:00Z
A00586,I00586,S00030,151.59,10,B00002,2024-12-24T21:00:00Z
A00587,I00587,S00034,124.59,11,B00091,2024-11-27T04:00:00Z
A00588,I00588,S00024,220.75,17,B00066,2024-11-21T04:00:00Z
A00589,I00589,S00020,76.2,8,B00051,2024-12-08T04:00:00Z
A00590,I00590,S00017,81.44,7,B00139,2024-11-20T04:00:00Z
A00591,I00591,S00029,140.71681782959774,13,B00100,2024-12-08T13:00:00Z
A00592,I00592,S00034,195.77,19,B00163,2024-12-29T23:00:00Z
A00593,I00593,S00026,116.28,8,B00005,2025-01-07T18:00:00Z
A00594,I00594,S00028,107.21,8,B00159,2024-11-24T11:00:00Z
A00595,I00595,S00017,205.05,8,B00063,2024-11-24T10:00:00Z
A00596,I00596,S00013,109.39999999999999,8,B00070,2024-12-14T15:00:00Z
A00597,I00597,S00009,131.59,7,B00073,2024-12-20T06:00:00Z
A00598,I00598,S00019,127.91000000000001,7,B00071,2024-12-24T04:00:00Z
A00599,I00599,S00039,161.07,12,B00142,2024-11-19T13:00:00Z
A00600,I00600,S00013,190.42000000000002,18,B00090,2024-12-09T09:00:00Z
A00601,I00601,S00021,158.89,13,B00126,2024-12-20T01:00:00Z
A00602,I00602,S00016,113.76,15,B00176,2024-11-24T15:00:00Z
A00603,I00603,S00019,105.86,11,B00111,2024-12-30T21:00:00Z
A00604,I00604,S00020,184.14,13,B00173,2024-11-30T13:00:00Z
A00605,I00605,S00014,204.72703258625418,22,B00012,2024-12-17T22:00:00Z
A00606,I00606,S00018,217.57,16,B00133,2024-12-07T13:00:00Z
A00607,I00607,S00012,200.03,10,B00013,2025-01-03T21:00:00Z
A00608,I00608,S00022,131.91,11,B00098,2024-12-28T09:00:00Z
A00609,I00609,S00009,203,8,B00021,2024-12-21T06:00:00Z
A00610,I00610,S00004,160.24,17,B00007,2025-01-11T09:00:00Z
A00611,I00611,S00037,122.36,7,B00112,2024-11-30T01:00:00Z
A00612,I00612,S00025,203.79000000000002,7,B00116,2025-01-10T03:00:00Z
A00613,I00613,S00036,195.59,12,B00154,2024-12-03T08:00:00Z
A00614,I00614,S00004,74.9,7,B00116,2024-12-10T15:00:00Z
A00615,I00615,S00021,193.79,12,B00026,2024-12-13T19:00:00Z
A00616,I00616,S00014,295.46465049986915,22,B00153,2024-12-20T03:00:00Z
A00617,I00617,S00014,215.42612402163354,25,B00142,2025-01-03T20:00:00Z
A00618,I00618,S00020,158.74,10,B00155,2025-01-11T02:00:00Z
A00619,I00619,S00010,124.03999999999999,8,B00057,2025-01-12T05:00:00Z
A00620,I00620,S00025,135.14000000000001,17,B00018,2024-11-21T20:00:00Z
A00621,I00621,S00013,139.53,10,B00119,2024-12-15T09:00:00Z
A00622,I00622,S00019,264.28,19,B00155,2024-12-16T04:00:00Z
A00623,I00623,S00005,229.72,19,B00127,2025-01-04T01:00:00Z
A00624,I00624,S00029,63.72,8,B00007,2025-01-12T21:00:00Z
A00625,I00625,S00038,137.31,9,B00135,2024-11-26T22:00:00Z
A00626,I00626,S00013,142.84,11,B00015,2024-12-07T12:00:00Z
A00627,I00627,S00007,182.36,10,B00117,2024-11-27T00:00:00Z
A00628,I00628,S00006,160.12,15,B00155,2025-01-02T20:00:00Z
A00629,I00629,S00015,159.06,8,B00010,2025-01-02T23:00:00Z
A00630,I00630,S00009,189.25,15,B00082,2024-12-25T12:00:00Z
A00631,I00631,S00002,97.7,7,B00015,2025-01-13T00:00:00Z
A00632,I00632,S00028,203.62,13,B00176,2024-12-25T19:00:00Z
A00633,I00633,S00038,280.15,19,B00032,2025-01-07T09:00:00Z
A00634,I00634,S00030,220.69,18,B00136,2024-12-07T20:00:00Z
A00635,I00635,S00031,214.91,18,B00133,2025-01-01T06:00:00Z
A00636,I00636,S00002,233.62,15,B00116,2024-11-29T02:00:00Z
A00637,I00637,S00015,91.24000000000001,10,B00087,2025-01-05T12:00:00Z
A00638,I00638,S00040,169.03,7,B00073,2024-12-09T00:00:00Z
A00639,I00639,S00039,88.64,10,B00013,2024-11-23T08:00:00Z
A00640,I00640,S00026,237.83,15,B00103,2024-12-03T00:00:00Z
A00641,I00641,S00012,196.55,15,B00105,2024-12-29T00:00:00Z
A00642,I00642,S00005,102.17,8,B00015,2024-12-05T21:00:00Z
A00643,I00643,S00012,239.72,14,B00087,2025-01-02T03:00:00Z
A00644,I00644,S00036,130.44,10,B00139,2025-01-10T10:00:00Z
A00645,I00645,S00033,208.81,16,B00051,2024-12-04T11:00:00Z
A00646,I00646,S00013,89.32000000000001,9,B00111,2025-01-09T10:00:00Z
A00647,I00647,S00023,197.93,13,B00139,2024-12-04T18:00:00Z
A00648,I00648,S00020,152.3,15,B00054,2024-12-31T08:00:00Z
A00649,I00649,S00023,234.3,13,B00025,2024-12-13T10:00:00Z
A00650,I00650,S00019,157.14000000000001,11,B00029,2024-12-11T13:00:00Z
A00651,I00651,S00036,146.74,16,B00101,2024-12-23T02:00:00Z
A00652,I00652,S00003,144.9,7,B00063,2024-12-23T15:00:00Z
A00653,I00653,S00006,253.43,14,B00029,2024-12-09T12:00:00Z
A00654,I00654,S00030,128.89000000000001,7,B00041,2025-01-07T19:00:00Z
A00655,I00655,S00028,239.52,15,B00153,2024-11-24T13:00:00Z
A00656,I00656,S00024,168.51,16,B00088,2024-12-18T08:00:00Z
A00657,I00657,S00004,171.37,8,B00175,2024-12-15T09:00:00Z
A00658,I00658,S00023,173.84,19,B00139,2025-01-07T14:00:00Z
A00659,I00659,S00023,138.95,10,B00034,2024-11-28T21:00:00Z
A00660,I00660,S00031,112,11,B00072,2025-01-07T00:00:00Z
A00661,I00661,S00018,177.79000000000002,10,B00025,2024-12-27T07:00:00Z
A00662,I00662,S00036,144.08,16,B00166,2025-01-04T17:00:00Z
A00663,I00663,S00023,307.59000000000003,19,B00022,2025-01-05T08:00:00Z
A00664,I00664,S00033,77.67,7,B00024,2024-12-02T11:00:00Z
A00665,I00665,S00016,176.27,7,B00174,2024-12-16T23:00:00Z
A00666,I00666,S00020,102.42,7,B00165,2024-12-01T16:00:00Z
A00667,I00667,S00033,271.98,18,B00159,2024-12-03T23:00:00Z
A00668,I00668,S00006,71.14,9,B00069,2024-12-04T01:00:00Z
A00669,I00669,S00005,219.10999999999999,16,B00142,2025-01-11T08:00:00Z
A00670,I00670,S00034,234.25,10,B00153,2024-12-10T05:00:00Z
A00671,I00671,S00035,150.07999999999998,12,B00118,2024-12-05T16:00:00Z
A00672,I00672,S00040,258.77,14,B00157,2025-01-10T08:00:00Z
A00673,I00673,S00014,198.45000000000002,12,B00096,2024-11-26T03:00:00Z
A00674,I00674,S00016,169.33,16,B00155,2024-12-05T15:00:00Z
A00675,I00675,S00030,231.76,15,B00018,2024-12-20T20:00:00Z
A00676,I00676,S00024,277.45,19,B00165,2025-01-05T14:00:00Z
A00677,I00677,S00015,141.04,15,B00063,2025-01-10T11:00:00Z
A00678,I00678,S00005,234.93851444783246,17,B00024,2024-12-28T12:00:00Z
A00679,I00679,S00013,202.1,17,B00020,2024-12-23T07:00:00Z
A00680,I00680,S00003,260.37851196513043,22,B00074,2024-12-17T03:00:00Z
A00681,I00681,S00016,178.92,12,B00086,2024-11-30T00:00:00Z
A00682,I00682,S00006,137.98,9,B00117,2025-01-04T10:00:00Z
A00683,I00683,S00008,260.61,19,B00170,2025-01-11T07:00:00Z
A00684,I00684,S00003,228.0976616609078,21,B00123,2024-11-30T09:00:00Z
A00685,I00685,S00032,127.42999999999999,16,B00071,2024-11-30T13:00:00Z
A00686,I00686,S00033,203.07,17,B00145,2024-12-17T05:00:00Z
A00687,I00687,S00007,119.69,8,B00073,2024-12-06T00:00:00Z
A00688,I00688,S00029,150.57,15,B00166,2024-12-03T20:00:00Z
A00689,I00689,S00028,165.07999999999998,11,B00106,2024-12-12T23:00:00Z
A00690,I00690,S00012,152.83,9,B00128,2024-12-31T03:00:00Z
A00691,I00691,S00034,65.34,7,B00174,2024-11-19T21:00:00Z
A00692,I00692,S00039,147.6,7,B00079,2025-01-09T20:00:00Z
A00693,I00693,S00015,168.99,7,B00151,2024-12-18T13:00:00Z
A00694,I00694,S00023,182.79,13,B00164,2025-01-10T10:00:00Z
A00695,I00695,S00028,141.17000000000002,12,B00043,2024-11-23T12:00:00Z
A00696,I00696,S00025,115.19,16,B00074,2025-01-02T01:00:00Z
A00697,I00697,S00004,152.63,9,B00071,2024-12-21T00:00:00Z
A00698,I00698,S00030,127.57000000000001,14,B00157,2024-12-07T13:00:00Z
A00699,I00699,S00040,292.11,17,B00148,2024-11-28T02:00:00Z
A00700,I00700,S00020,195.61,9,B00071,2024-11-28T10:00:00Z
A00701,I00701,S00009,248.01999999999998,13,B00007,2025-01-09T17:00:00Z
A00702,I00702,S00026,174.39,13,B00073,2024-12-21T16:00:00Z
A00703,I00703,S00009,192.7576879121596,20,B00062,2024-12-20T12:00:00Z
A00704,I00704,S00006,133.63,10,B00095,2024-12-29T07:00:00Z
A00705,I00705,S00027,206.41142922081426,10,B00071,2024-12-20T02:00:00Z
A00706,I00706,S00038,165.15,11,B00121,2024-12-09T12:00:00Z
A00707,I00707,S00015,96.92,9,B00027,2025-01-11T04:00:00Z
A00708,I00708,S00006,143.34,14,B00051,2024-11-27T12:00:00Z
A00709,I00709,S00007,135.19,11,B00098,2024-12-11T12:00:00Z
A00710,I00710,S00040,230.33,19,B00057,2024-12-28T12:00:00Z
A00711,I00711,S00012,170.47,9,B00050,2025-01-04T02:00:00Z
A00712,I00712,S00010,204.41,13,B00009,2025-01-08T07:00:00Z
A00713,I00713,S00026,119.98,12,B00173,2024-12-30T22:00:00Z
A00714,I00714,S00002,116.82000000000001,14,B00099,2025-01-10T22:00:00Z
A00715,I00715,S00002,175.6,18,B00022,2024-12-17T04:00:00Z
A00716,I00716,S00017,98.24,10,B00029,2024-12-01T09:00:00Z
A00717,I00717,S00039,155.79999999999998,17,B00130,2024-11-30T11:00:00Z
A00718,I00718,S00027,150.80062015102058,16,B00071,2024-12-25T22:00:00Z
A00719,I00719,S00018,273.24,18,B00171,2024-12-11T05:00:00Z
A00720,I00720,S00019,118.14,10,B00115,2024-12-07T03:00:00Z
A00721,I00721,S00032,128.4,10,B00173,2024-11-27T06:00:00Z
A00722,I00722,S00039,184.28,7,B00170,2024-11-22T17:00:00Z
A00723,I00723,S00007,168.71,17,B00126,2024-12-23T20:00:00Z
A00724,I00724,S00024,242.91,12,B00133,2024-12-25T03:00:00Z
A00725,I00725,S00024,114.28,13,B00016,2025-01-05T00:00:00Z
A00726,I00726,S00039,253.84,16,B00067,2024-12-29T09:00:00Z
A00727,I00727,S00030,83.82000000000001,11,B00141,2025-01-06T08:00:00Z
A00728,I00728,S00021,118.63,11,B00035,2024-12-30T11:00:00Z
A00729,I00729,S00029,188.8,19,B00156,2024-12-19T07:00:00Z
A00730,I00730,S00001,226.37,17,B00085,2025-01-01T15:00:00Z
A00731,I00731,S00023,99.19,7,B00142,2024-11-24T08:00:00Z
A00732,I00732,S00004,86.91,9,B00090,2025-01-08T22:00:00Z
A00733,I00733,S00025,247.86999999999998,18,B00164,2025-01-08T06:00:00Z
A00734,I00734,S00009,136.12,19,B00102,2024-12-04T20:00:00Z
A00735,I00735,S00028,279.9042976848921,18,B00058,2025-01-09T07:00:00Z
A00736,I00736,S00028,115.16,13,B00075,2024-12-30T14:00:00Z
